degrade_level,geom,mode,select,record_id,yaw_true,pitch_true,neural_yaw_pred,neural_yaw_err,neural_pitch_err,neural_margin,neural_entropy,pdb_top1_yaw_err,pdb_nearest_distance,pdb_margin,pdb_cand_yaw_spread
clean,G1,ocs_only,best,G1_yaw180_pitch+090,180.0,90.0,284.053,104.0533,87.2235,0.000135,4.917319,5.0,0.0,0.0,56.305
clean,G1,ocs_only,best,G1_yaw065_pitch-090,65.0,-90.0,56.074,8.9255,90.9815,0.000693,4.917319,175.0,1e-06,1e-06,71.6519
clean,G1,ocs_only,best,G1_yaw280_pitch+065,280.0,65.0,207.871,72.1288,65.9276,0.000181,4.917319,90.0,0.0,0.0,48.1041
clean,G1,ocs_only,best,G1_yaw280_pitch+080,280.0,80.0,197.471,82.529,82.1966,1.4e-05,4.917319,5.0,0.0,0.0,59.0529
clean,G1,ocs_only,best,G1_yaw040_pitch+090,40.0,90.0,66.456,26.4559,91.6862,0.000396,4.917319,0.0,0.0,0.0,67.5722
clean,G1,ocs_only,best,G1_yaw035_pitch+080,35.0,80.0,72.677,37.6772,82.6618,7.8e-05,4.917319,170.0,0.0,0.0,70.1587
clean,G1,ocs_only,best,G1_yaw005_pitch+090,5.0,90.0,286.213,78.787,87.1626,0.000165,4.917319,60.0,0.0,0.0,69.9732
clean,G1,ocs_only,best,G1_yaw345_pitch-040,345.0,-40.0,220.94,124.0598,40.2775,0.000759,4.917319,150.0,0.0,0.0,46.6476
clean,G1,ocs_only,best,G1_yaw035_pitch+025,35.0,25.0,69.152,34.1523,27.1867,0.000153,4.917319,145.0,0.0,0.0,70.5709
clean,G1,ocs_only,best,G1_yaw115_pitch+015,115.0,15.0,203.333,88.333,16.457,0.000405,4.917319,100.0,0.0,0.0,55.9576
clean,G1,ocs_only,best,G1_yaw115_pitch-025,115.0,-25.0,288.481,173.4807,27.8716,0.000181,4.917319,175.0,0.0,0.0,61.0819
clean,G1,ocs_only,best,G1_yaw220_pitch+065,220.0,65.0,76.658,143.3418,68.0648,0.000274,4.917319,135.0,0.0,0.0,60.05
clean,G1,ocs_only,best,G1_yaw330_pitch+040,330.0,40.0,191.41,138.5898,42.9651,0.000227,4.917319,60.0,0.0,0.0,45.9918
clean,G1,ocs_only,best,G1_yaw170_pitch+050,170.0,50.0,247.599,77.5985,48.5017,4.8e-05,4.917319,10.0,0.0,0.0,65.3548
clean,G1,ocs_only,best,G1_yaw170_pitch+000,170.0,0.0,188.703,18.7028,3.2708,0.000375,4.917319,25.0,0.0,0.0,54.3691
clean,G1,ocs_only,best,G1_yaw045_pitch-005,45.0,-5.0,71.929,26.9287,3.5747,0.000278,4.917319,0.0,0.0,0.0,71.5612
clean,G1,ocs_only,best,G1_yaw140_pitch+020,140.0,20.0,53.062,86.9375,20.1355,0.000275,4.917319,80.0,0.0,0.0,2.4495
clean,G1,ocs_only,best,G1_yaw190_pitch-065,190.0,-65.0,211.495,21.4949,64.4629,0.000491,4.917319,120.0,0.0,0.0,64.7688
clean,G1,ocs_only,best,G1_yaw335_pitch-060,335.0,-60.0,199.289,135.711,58.0383,0.000263,4.917319,0.0,0.0,0.0,64.7765
clean,G1,ocs_only,best,G1_yaw315_pitch-015,315.0,-15.0,231.14,83.86,14.5594,0.000663,4.917319,165.0,0.0,0.0,56.9298
clean,G1,ocs_only,best,G1_yaw260_pitch-080,260.0,-80.0,193.932,66.0678,77.3515,7.2e-05,4.917319,0.0,0.0,0.0,45.6727
clean,G1,ocs_only,best,G1_yaw270_pitch-030,270.0,-30.0,192.243,77.7573,27.1329,0.000125,4.917319,55.0,0.0,0.0,60.3345
clean,G1,ocs_only,best,G1_yaw015_pitch+085,15.0,85.0,196.095,178.9054,87.3707,6.3e-05,4.917319,150.0,0.0,0.0,51.0906
clean,G1,ocs_only,best,G1_yaw105_pitch-025,105.0,-25.0,239.142,134.1421,26.1513,0.000656,4.917319,5.0,0.0,0.0,65.3146
clean,G1,ocs_only,best,G1_yaw250_pitch-010,250.0,-10.0,67.066,177.0659,8.2224,0.000211,4.917319,25.0,0.0,0.0,46.8081
clean,G1,ocs_only,best,G1_yaw335_pitch+025,335.0,25.0,190.135,144.8649,28.1147,0.000301,4.917319,10.0,0.0,0.0,60.5165
clean,G1,ocs_only,best,G1_yaw335_pitch+040,335.0,40.0,204.584,130.4159,41.307,0.000582,4.917319,165.0,0.0,0.0,71.5472
clean,G1,ocs_only,best,G1_yaw160_pitch+090,160.0,90.0,67.694,92.3056,91.893,9.4e-05,4.917319,65.0,0.0,0.0,52.0
clean,G1,ocs_only,best,G1_yaw045_pitch-010,45.0,-10.0,71.275,26.2752,8.5617,0.000516,4.917319,85.0,0.0,0.0,27.6586
clean,G1,ocs_only,best,G1_yaw300_pitch-025,300.0,-25.0,214.822,85.1778,24.7743,0.001099,4.917319,135.0,0.0,0.0,57.6541
clean,G1,ocs_only,best,G1_yaw255_pitch-015,255.0,-15.0,93.478,161.5221,10.9422,0.000477,4.917319,170.0,0.0,0.0,46.9281
clean,G1,ocs_only,best,G1_yaw240_pitch-025,240.0,-25.0,82.455,157.5451,24.7504,2.2e-05,4.917319,80.0,0.0,0.0,37.8451
clean,G1,ocs_only,best,G1_yaw115_pitch+035,115.0,35.0,306.712,168.2877,35.3008,0.000385,4.917319,65.0,0.0,0.0,62.3398
clean,G1,ocs_only,best,G1_yaw040_pitch-075,40.0,-75.0,66.097,26.0973,73.3604,0.000419,4.917319,35.0,0.0,0.0,66.5676
clean,G1,ocs_only,best,G1_yaw325_pitch-085,325.0,-85.0,65.581,100.581,83.5213,0.000498,4.917319,110.0,0.0,0.0,57.2364
clean,G1,ocs_only,best,G1_yaw270_pitch+030,270.0,30.0,188.513,81.4868,33.2911,0.000385,4.917319,165.0,0.0,0.0,52.3832
clean,G1,ocs_only,best,G1_yaw175_pitch+010,175.0,10.0,197.524,22.5243,12.1897,1.2e-05,4.917319,100.0,0.0,0.0,59.0529
clean,G1,ocs_only,best,G1_yaw115_pitch+020,115.0,20.0,216.639,101.6388,20.0629,0.000421,4.917319,80.0,0.0,0.0,43.2435
clean,G1,ocs_only,best,G1_yaw135_pitch+030,135.0,30.0,177.876,42.8761,34.2763,0.000184,4.917319,75.0,0.0,0.0,50.2519
clean,G1,ocs_only,best,G1_yaw025_pitch-080,25.0,-80.0,152.035,127.0353,74.8695,0.000227,4.917319,65.0,0.0,0.0,58.7026
clean,G1,ocs_only,best,G1_yaw080_pitch+010,80.0,10.0,80.035,0.0355,13.3181,0.0004,4.917319,45.0,0.0,0.0,58.3609
clean,G1,ocs_only,best,G1_yaw200_pitch-045,200.0,-45.0,195.298,4.7017,42.5276,1.4e-05,4.917319,175.0,0.0,0.0,65.7058
clean,G1,ocs_only,best,G1_yaw195_pitch+050,195.0,50.0,247.586,52.5864,48.5022,4.2e-05,4.917319,15.0,0.0,0.0,65.3548
clean,G1,ocs_only,best,G1_yaw195_pitch+040,195.0,40.0,240.809,45.8091,38.778,0.000622,4.917319,90.0,0.0,0.0,59.7097
clean,G1,ocs_only,best,G1_yaw220_pitch+030,220.0,30.0,76.007,143.9934,33.0118,0.00025,4.917319,75.0,0.0,0.0,35.3695
clean,G1,ocs_only,best,G1_yaw270_pitch+025,270.0,25.0,192.316,77.6844,27.8579,8.9e-05,4.917319,10.0,0.0,0.0,45.456
clean,G1,ocs_only,best,G1_yaw265_pitch+040,265.0,40.0,151.869,113.1313,45.1329,0.000309,4.917319,85.0,0.0,0.0,43.2551
clean,G1,ocs_only,best,G1_yaw330_pitch-070,330.0,-70.0,166.135,163.8646,65.143,0.000665,4.917319,70.0,0.0,0.0,46.3816
clean,G1,ocs_only,best,G1_yaw250_pitch-060,250.0,-60.0,75.539,174.4606,57.0285,0.000231,4.917319,75.0,0.0,0.0,37.3798
clean,G1,ocs_only,best,G1_yaw130_pitch+085,130.0,85.0,189.837,59.8367,88.1484,0.000317,4.917319,160.0,0.0,0.0,63.8377
clean,G1,ocs_only,best,G1_yaw210_pitch-050,210.0,-50.0,171.142,38.8577,45.3066,0.000662,4.917319,0.0,0.0,0.0,55.1453
clean,G1,ocs_only,best,G1_yaw210_pitch-060,210.0,-60.0,179.345,30.6551,55.8262,0.000813,4.917319,55.0,0.0,0.0,50.5693
clean,G1,ocs_only,best,G1_yaw280_pitch+010,280.0,10.0,289.616,9.6155,7.1297,0.000181,4.917319,105.0,0.0,0.0,65.681
clean,G1,ocs_only,best,G1_yaw130_pitch-010,130.0,-10.0,180.539,50.5394,5.9221,0.000767,4.917319,75.0,0.0,0.0,59.298
clean,G1,ocs_only,best,G1_yaw165_pitch+025,165.0,25.0,161.985,3.0153,29.9525,0.000252,4.917319,140.0,0.0,0.0,58.7984
clean,G1,ocs_only,best,G1_yaw330_pitch-045,330.0,-45.0,178.721,151.2794,40.7805,0.000595,4.917319,175.0,0.0,0.0,57.0
clean,G1,ocs_only,best,G1_yaw025_pitch-030,25.0,-30.0,117.907,92.9071,25.3025,0.000199,4.917319,65.0,0.0,0.0,64.8633
clean,G1,ocs_only,best,G1_yaw210_pitch+040,210.0,40.0,148.57,61.4299,45.1289,0.000522,4.917319,120.0,0.0,0.0,45.7302
clean,G1,ocs_only,best,G1_yaw280_pitch-080,280.0,-80.0,315.833,35.8331,73.655,0.000563,4.917319,0.0,0.0,0.0,4.717
clean,G1,ocs_only,best,G1_yaw000_pitch+025,0.0,25.0,311.168,48.8315,27.1947,0.000149,4.917319,90.0,0.0,0.0,45.511
clean,G1,ocs_only,best,G1_yaw215_pitch+090,215.0,90.0,130.957,84.0426,94.9486,0.000751,4.917319,125.0,0.0,0.0,65.6125
clean,G1,ocs_only,best,G1_yaw070_pitch-090,70.0,-90.0,120.291,50.2911,88.7546,0.000612,4.917319,25.0,0.0,0.0,53.5934
clean,G1,ocs_only,best,G1_yaw250_pitch+015,250.0,15.0,65.75,175.75,16.5951,0.000442,4.917319,25.0,0.0,0.0,68.7386
clean,G1,ocs_only,best,G1_yaw180_pitch+070,180.0,70.0,307.5,127.4997,70.5663,0.0,4.917319,175.0,0.0,0.0,63.8377
clean,G1,ocs_only,best,G1_yaw355_pitch-040,355.0,-40.0,296.628,58.3724,42.0399,0.000224,4.917319,55.0,0.0,0.0,51.6624
clean,G1,ocs_only,best,G1_yaw080_pitch-050,80.0,-50.0,69.021,10.9791,47.8388,0.000165,4.917319,45.0,0.0,0.0,64.3914
clean,G1,ocs_only,best,G1_yaw175_pitch-055,175.0,-55.0,217.749,42.7489,55.0329,0.000122,4.917319,105.0,0.0,0.0,55.3986
clean,G1,ocs_only,best,G1_yaw245_pitch-085,245.0,-85.0,68.077,176.9234,83.5174,0.000281,4.917319,85.0,0.0,0.0,38.5487
clean,G1,ocs_only,best,G1_yaw345_pitch+065,345.0,65.0,246.524,98.4756,63.545,0.000474,4.917319,5.0,0.0,0.0,63.7358
clean,G1,ocs_only,best,G1_yaw015_pitch-020,15.0,-20.0,184.711,169.7109,16.3177,0.000577,4.917319,0.0,0.0,0.0,54.2702
clean,G1,ocs_only,best,G1_yaw295_pitch+060,295.0,60.0,287.698,7.302,57.1363,9.6e-05,4.917319,55.0,0.0,0.0,69.9571
clean,G1,ocs_only,best,G1_yaw315_pitch-035,315.0,-35.0,197.445,117.5554,32.8001,2.7e-05,4.917319,120.0,0.0,0.0,54.4426
clean,G1,ocs_only,best,G1_yaw190_pitch+045,190.0,45.0,282.652,92.6516,42.2612,7.3e-05,4.917319,160.0,0.0,0.0,71.6659
clean,G1,ocs_only,best,G1_yaw310_pitch+070,310.0,70.0,194.55,115.4498,72.5685,3.4e-05,4.917319,15.0,0.0,0.0,64.1872
clean,G1,ocs_only,best,G1_yaw090_pitch-040,90.0,-40.0,109.357,19.3569,35.4965,0.000901,4.917319,5.0,0.0,0.0,46.1952
clean,G1,ocs_only,best,G1_yaw265_pitch+085,265.0,85.0,151.131,113.8685,90.1439,0.000667,4.917319,170.0,0.0,0.0,52.1536
clean,G1,ocs_only,best,G1_yaw225_pitch-010,225.0,-10.0,66.014,158.9864,8.3711,0.000425,4.917319,150.0,0.0,0.0,58.5235
clean,G1,ocs_only,best,G1_yaw290_pitch-060,290.0,-60.0,316.669,26.6687,52.0816,0.000203,4.917319,5.0,0.0,0.0,2.4495
clean,G1,ocs_only,best,G1_yaw065_pitch+020,65.0,20.0,60.564,4.436,19.9873,0.000939,4.917319,0.0,0.0,0.0,7.5
clean,G1,ocs_only,best,G1_yaw315_pitch+040,315.0,40.0,223.156,91.8439,39.6028,0.000321,4.917319,35.0,0.0,0.0,67.9798
clean,G1,ocs_only,best,G1_yaw285_pitch+030,285.0,30.0,297.842,12.8425,28.1667,0.000166,4.917319,10.0,0.0,0.0,76.8375
clean,G1,ocs_only,best,G1_yaw155_pitch-075,155.0,-75.0,62.897,92.1033,75.7315,0.000194,4.917319,10.0,2e-06,0.0,67.0839
clean,G1,ocs_only,best,G1_yaw265_pitch-075,265.0,-75.0,230.902,34.0978,75.7819,0.000776,4.917319,80.0,0.0,0.0,40.5463
clean,G1,ocs_only,best,G1_yaw195_pitch-025,195.0,-25.0,231.723,36.7234,25.8202,0.000379,4.917319,0.0,0.0,0.0,40.6817
clean,G1,ocs_only,best,G1_yaw045_pitch-025,45.0,-25.0,70.397,25.3974,23.5404,0.000508,4.917319,175.0,0.0,0.0,73.1112
clean,G1,ocs_only,best,G1_yaw210_pitch-070,210.0,-70.0,180.204,29.7958,65.8933,0.000782,4.917319,170.0,0.0,0.0,55.635
clean,G1,ocs_only,best,G1_yaw110_pitch+050,110.0,50.0,297.417,172.5828,48.0906,4e-05,4.917319,115.0,0.0,0.0,47.4236
clean,G1,ocs_only,best,G1_yaw245_pitch+050,245.0,50.0,213.901,31.0992,51.1745,0.000644,4.917319,0.0,0.0,0.0,7.3485
clean,G1,ocs_only,best,G1_yaw015_pitch+050,15.0,50.0,189.762,174.7617,53.1565,0.000321,4.917319,155.0,0.0,0.0,63.775
clean,G1,ocs_only,best,G1_yaw230_pitch+015,230.0,15.0,225.586,4.4139,16.137,0.000664,4.917319,15.0,0.0,0.0,7.3485
clean,G1,ocs_only,best,G1_yaw300_pitch+035,300.0,35.0,288.042,11.9582,32.1329,0.000178,4.917319,125.0,0.0,0.0,70.6842
clean,G1,ocs_only,best,G1_yaw105_pitch-015,105.0,-15.0,229.415,124.4149,15.7115,0.000868,4.917319,160.0,0.0,0.0,41.7852
clean,G1,ocs_only,best,G1_yaw070_pitch-045,70.0,-45.0,73.715,3.7146,43.6027,0.000536,4.917319,0.0,0.0,0.0,51.7711
clean,G1,ocs_only,best,G1_yaw260_pitch-005,260.0,-5.0,138.632,121.3685,0.0638,0.000552,4.917319,125.0,0.0,0.0,49.9625
clean,G1,ocs_only,best,G1_yaw300_pitch+060,300.0,60.0,298.903,1.097,58.364,0.000421,4.917319,65.0,0.0,0.0,57.4478
clean,G1,ocs_only,best,G1_yaw015_pitch-055,15.0,-55.0,199.884,175.1163,53.1143,0.000301,4.917319,140.0,0.0,0.0,53.2353
clean,G1,ocs_only,best,G1_yaw040_pitch+045,40.0,45.0,65.678,25.6782,46.4701,0.000502,4.917319,175.0,0.0,0.0,56.7539
clean,G1,ocs_only,best,G1_yaw295_pitch+090,295.0,90.0,233.921,61.079,89.0791,0.000691,4.917319,100.0,0.0,0.0,59.8832
clean,G1,ocs_only,best,G1_yaw115_pitch-075,115.0,-75.0,269.313,154.3135,77.2983,9.9e-05,4.917319,180.0,0.0,0.0,55.1725
clean,G1,ocs_only,best,G1_yaw055_pitch-010,55.0,-10.0,53.026,1.9736,9.8964,0.000258,4.917319,0.0,0.0,0.0,2.5
clean,G1,ocs_only,best,G1_yaw190_pitch+060,190.0,60.0,288.855,98.8547,57.1245,0.000183,4.917319,100.0,0.0,0.0,52.6047
clean,G1,ocs_only,best,G1_yaw010_pitch-040,10.0,-40.0,235.062,134.9379,40.9722,0.000744,4.917319,165.0,0.0,0.0,60.5908
clean,G1,ocs_only,best,G1_yaw210_pitch-030,210.0,-30.0,161.906,48.094,25.0457,0.000291,4.917319,175.0,0.0,0.0,63.9609
clean,G1,ocs_only,best,G1_yaw190_pitch-020,190.0,-20.0,247.037,57.0365,21.4757,0.000226,4.917319,155.0,0.0,0.0,57.011
clean,G1,ocs_only,best,G1_yaw010_pitch+080,10.0,80.0,236.047,133.9529,78.9839,0.000706,4.917319,175.0,0.0,0.0,59.1608
clean,G1,ocs_only,best,G1_yaw065_pitch-080,65.0,-80.0,57.301,7.699,80.6598,9.7e-05,4.917319,175.0,0.0,0.0,68.6094
clean,G1,ocs_only,best,G1_yaw270_pitch-010,270.0,-10.0,197.959,72.041,7.8669,0.000178,4.917319,5.0,0.0,0.0,49.6387
clean,G1,ocs_only,best,G1_yaw150_pitch+035,150.0,35.0,173.671,23.6712,39.5447,0.000571,4.917319,20.0,0.0,0.0,53.6563
clean,G1,ocs_only,best,G1_yaw030_pitch-065,30.0,-65.0,115.582,85.5816,60.3532,0.000931,4.917319,65.0,0.0,0.0,61.0758
clean,G1,ocs_only,best,G1_yaw325_pitch-090,325.0,-90.0,235.413,89.5869,89.1502,0.000802,4.917319,95.0,0.0,0.0,40.0125
clean,G1,ocs_only,best,G1_yaw190_pitch-050,190.0,-50.0,227.927,37.9275,50.6396,0.000209,4.917319,10.0,0.0,0.0,56.7098
clean,G1,ocs_only,best,G1_yaw295_pitch+080,295.0,80.0,247.829,47.1711,78.4925,0.00016,4.917319,100.0,0.0,0.0,52.5095
clean,G1,ocs_only,best,G1_yaw220_pitch-070,220.0,-70.0,114.613,105.3868,65.3747,0.001023,4.917319,125.0,0.0,0.0,52.889
clean,G1,ocs_only,best,G1_yaw185_pitch-060,185.0,-60.0,241.849,56.8489,61.2649,0.000317,4.917319,80.0,0.0,0.0,62.1792
clean,G1,ocs_only,best,G1_yaw310_pitch+060,310.0,60.0,246.205,63.7947,58.5578,0.000515,4.917319,10.0,0.0,0.0,58.5577
clean,G1,ocs_only,best,G1_yaw245_pitch+080,245.0,80.0,234.785,10.2145,80.9182,0.00077,4.917319,15.0,0.0,0.0,37.4867
clean,G1,ocs_only,best,G1_yaw045_pitch-070,45.0,-70.0,81.778,36.7778,68.6809,0.000352,4.917319,0.0,0.0,0.0,26.024
clean,G1,ocs_only,best,G1_yaw060_pitch-090,60.0,-90.0,53.517,6.4833,89.8983,0.000497,4.917319,5.0,0.0,1e-06,29.2617
clean,G1,ocs_only,best,G1_yaw125_pitch+060,125.0,60.0,285.182,160.1819,57.1921,0.000151,4.917319,65.0,0.0,0.0,54.0278
clean,G1,ocs_only,final,G1_yaw260_pitch-065,260.0,-65.0,220.353,39.6471,60.1704,0.001039,4.917319,100.0,0.0,0.0,66.8001
clean,G1,ocs_only,final,G1_yaw300_pitch+055,300.0,55.0,324.713,24.7126,43.7324,0.000601,4.917319,65.0,0.0,0.0,58.3524
clean,G1,ocs_only,final,G1_yaw140_pitch+000,140.0,0.0,55.534,84.466,0.1624,0.000953,4.917319,90.0,0.0,0.0,75.3409
clean,G1,ocs_only,final,G1_yaw165_pitch+055,165.0,55.0,254.204,89.2039,53.3103,0.000396,4.917319,30.0,0.0,0.0,43.2435
clean,G1,ocs_only,final,G1_yaw170_pitch-040,170.0,-40.0,236.383,66.3834,38.5795,0.000525,4.917319,35.0,0.0,0.0,60.2495
clean,G1,ocs_only,final,G1_yaw315_pitch-020,315.0,-20.0,55.228,100.2278,19.8859,0.001098,4.917319,70.0,0.0,0.0,45.0028
clean,G1,ocs_only,final,G1_yaw130_pitch+035,130.0,35.0,249.722,119.722,33.897,0.000681,4.917319,160.0,0.0,0.0,65.681
clean,G1,ocs_only,final,G1_yaw020_pitch-005,20.0,-5.0,215.424,164.5756,0.8951,0.000781,4.917319,170.0,0.0,0.0,36.4726
clean,G1,ocs_only,final,G1_yaw255_pitch-005,255.0,-5.0,83.108,171.8919,0.1328,0.000297,4.917319,135.0,0.0,0.0,29.0517
clean,G1,ocs_only,final,G1_yaw190_pitch-055,190.0,-55.0,270.049,80.0485,58.5501,0.000513,4.917319,115.0,0.0,0.0,45.2244
clean,G1,ocs_only,final,G1_yaw345_pitch-080,345.0,-80.0,206.574,138.4262,72.8405,0.000166,4.917319,145.0,0.0,0.0,53.6563
clean,G1,ocs_only,final,G1_yaw160_pitch-080,160.0,-80.0,238.022,78.0219,69.71,0.000255,4.917319,0.0,0.0,0.0,55.5788
clean,G1,ocs_only,final,G1_yaw320_pitch-020,320.0,-20.0,54.054,94.0537,12.8137,0.000153,4.917319,95.0,0.0,0.0,29.2617
clean,G1,ocs_only,final,G1_yaw085_pitch+050,85.0,50.0,69.32,15.6801,53.6083,0.00054,4.917319,170.0,0.0,0.0,63.9844
clean,G1,ocs_only,final,G1_yaw015_pitch+020,15.0,20.0,236.564,138.4363,21.3816,0.000455,4.917319,80.0,0.0,0.0,46.6369
clean,G1,ocs_only,final,G1_yaw175_pitch-015,175.0,-15.0,258.167,83.1673,17.1826,0.000154,4.917319,25.0,0.0,0.0,54.7357
clean,G1,ocs_only,final,G1_yaw320_pitch-065,320.0,-65.0,234.223,85.777,63.1192,0.000302,4.917319,55.0,0.0,0.0,67.897
clean,G1,ocs_only,final,G1_yaw245_pitch+075,245.0,75.0,236.791,8.2091,86.6947,0.000344,4.917319,100.0,0.0,0.0,40.5709
clean,G1,ocs_only,final,G1_yaw120_pitch+085,120.0,85.0,326.266,153.7342,73.1998,0.000341,4.917319,175.0,0.0,0.0,51.9711
clean,G1,ocs_only,final,G1_yaw085_pitch-060,85.0,-60.0,63.324,21.6757,57.4606,1.9e-05,4.917319,50.0,0.0,0.0,66.0757
clean,G1,ocs_only,final,G1_yaw175_pitch+080,175.0,80.0,312.167,137.167,71.6027,0.000162,4.917319,95.0,0.0,0.0,41.0761
clean,G1,ocs_only,final,G1_yaw200_pitch+005,200.0,5.0,248.556,48.5558,4.0698,0.000514,4.917319,140.0,0.0,0.0,61.2393
clean,G1,ocs_only,final,G1_yaw160_pitch-070,160.0,-70.0,55.174,104.8258,69.9032,0.001124,4.917319,0.0,0.0,0.0,38.1314
clean,G1,ocs_only,final,G1_yaw135_pitch-080,135.0,-80.0,235.564,100.5639,66.6164,0.000431,4.917318,165.0,0.0,0.0,48.7571
clean,G1,ocs_only,final,G1_yaw250_pitch+080,250.0,80.0,55.177,165.1773,80.0013,0.001122,4.917319,150.0,0.0,0.0,59.0424
clean,G1,ocs_only,final,G1_yaw020_pitch+065,20.0,65.0,178.607,158.6068,73.8622,0.000539,4.917319,5.0,0.0,0.0,53.9467
clean,G1,ocs_only,final,G1_yaw320_pitch+005,320.0,5.0,83.231,123.2307,10.1443,0.000357,4.917319,125.0,0.0,0.0,26.0576
clean,G1,ocs_only,final,G1_yaw115_pitch-085,115.0,-85.0,278.173,163.1729,89.447,0.000329,4.917319,170.0,0.0,0.0,62.1208
clean,G1,ocs_only,final,G1_yaw325_pitch+010,325.0,10.0,148.177,176.823,18.5727,0.000329,4.917319,70.0,0.0,0.0,60.6548
clean,G1,ocs_only,final,G1_yaw255_pitch+015,255.0,15.0,74.06,179.0603,19.2275,0.000758,4.917319,135.0,0.0,0.0,55.6327
clean,G1,ocs_only,final,G1_yaw185_pitch+060,185.0,60.0,328.274,143.2737,47.3834,5.7e-05,4.917318,70.0,0.0,0.0,67.8602
clean,G1,ocs_only,final,G1_yaw280_pitch+030,280.0,30.0,319.971,39.9707,20.0368,0.001188,4.917319,10.0,0.0,0.0,66.1835
clean,G1,ocs_only,final,G1_yaw045_pitch-035,45.0,-35.0,55.924,10.9244,34.764,0.000767,4.917319,25.0,0.0,0.0,66.6708
clean,G1,ocs_only,final,G1_yaw055_pitch+005,55.0,5.0,54.082,0.9184,13.472,0.000474,4.917319,0.0,0.0,0.0,2.5
clean,G1,ocs_only,final,G1_yaw110_pitch-055,110.0,-55.0,314.445,155.5549,63.8037,0.000635,4.917319,175.0,0.0,0.0,67.8767
clean,G1,ocs_only,final,G1_yaw330_pitch-075,330.0,-75.0,121.473,151.4726,67.5388,1.9e-05,4.917319,180.0,0.0,0.0,45.4533
clean,G1,ocs_only,final,G1_yaw310_pitch-020,310.0,-20.0,153.52,156.4805,11.1989,0.000496,4.917319,170.0,0.0,0.0,28.5876
clean,G1,ocs_only,final,G1_yaw270_pitch+045,270.0,45.0,215.153,54.8469,50.9424,0.000758,4.917319,175.0,0.0,0.0,55.5068
clean,G1,ocs_only,final,G1_yaw095_pitch-020,95.0,-20.0,217.563,122.5633,14.5564,3.1e-05,4.917319,135.0,0.0,0.0,63.6867
clean,G1,ocs_only,final,G1_yaw350_pitch-045,350.0,-45.0,305.205,44.7954,52.3378,7.9e-05,4.917319,15.0,0.0,0.0,73.0428
clean,G1,ocs_only,final,G1_yaw010_pitch-010,10.0,-10.0,247.513,122.4869,10.7682,6e-06,4.917319,165.0,0.0,0.0,50.636
clean,G1,ocs_only,final,G1_yaw240_pitch+030,240.0,30.0,51.032,171.0322,28.3203,0.0004,4.917319,170.0,0.0,0.0,83.4101
clean,G1,ocs_only,final,G1_yaw250_pitch+085,250.0,85.0,55.165,165.165,85.0022,0.001128,4.917319,115.0,0.0,0.0,38.8748
clean,G1,ocs_only,final,G1_yaw095_pitch+025,95.0,25.0,138.917,43.9169,33.1759,0.00033,4.917319,165.0,0.0,0.0,57.3062
clean,G1,ocs_only,final,G1_yaw065_pitch-015,65.0,-15.0,54.122,10.8778,16.4733,0.0005,4.917319,0.0,0.0,0.0,77.6853
clean,G1,ocs_only,final,G1_yaw075_pitch-070,75.0,-70.0,55.111,19.8885,69.9938,0.001153,4.917319,150.0,0.0,0.0,44.7884
clean,G1,ocs_only,final,G1_yaw180_pitch+015,180.0,15.0,256.41,76.4104,13.0307,0.000258,4.917319,170.0,0.0,0.0,59.036
clean,G1,ocs_only,final,G1_yaw295_pitch-085,295.0,-85.0,306.316,11.3165,47.3518,7.2e-05,4.916877,20.0,0.0,0.0,8.6023
clean,G1,ocs_only,final,G1_yaw205_pitch+075,205.0,75.0,245.305,40.3048,74.5924,0.001013,4.917319,115.0,0.0,0.0,65.1153
clean,G1,ocs_only,final,G1_yaw335_pitch-070,335.0,-70.0,213.182,121.8185,63.7434,0.000332,4.917319,5.0,0.0,0.0,52.4976
clean,G1,ocs_only,final,G1_yaw165_pitch-005,165.0,-5.0,204.426,39.4262,2.4053,4.6e-05,4.917319,35.0,0.0,0.0,58.7133
clean,G1,ocs_only,final,G1_yaw295_pitch+000,295.0,0.0,259.128,35.8719,2.297,9.9e-05,4.917319,10.0,0.0,0.0,64.7862
clean,G1,ocs_only,final,G1_yaw170_pitch+060,170.0,60.0,296.616,126.6161,53.7167,0.00043,4.917319,0.0,0.0,0.0,56.6127
clean,G1,ocs_only,final,G1_yaw195_pitch+045,195.0,45.0,295.837,100.8366,38.8029,0.000634,4.917319,110.0,0.0,0.0,61.329
clean,G1,ocs_only,final,G1_yaw120_pitch+075,120.0,75.0,312.444,167.5558,66.5551,2.7e-05,4.917319,125.0,0.0,0.0,60.9939
clean,G1,ocs_only,final,G1_yaw320_pitch+020,320.0,20.0,218.265,101.7354,25.2882,0.000374,4.917319,55.0,0.0,0.0,63.9062
clean,G1,ocs_only,final,G1_yaw075_pitch-025,75.0,-25.0,55.315,19.6851,24.9927,0.001057,4.917319,175.0,0.0,0.0,73.3161
clean,G1,ocs_only,final,G1_yaw230_pitch-035,230.0,-35.0,55.906,174.0943,34.7691,0.000776,4.917319,0.0,0.0,0.0,60.959
clean,G1,ocs_only,final,G1_yaw015_pitch+010,15.0,10.0,246.177,128.8231,9.4485,0.000645,4.917319,145.0,0.0,0.0,57.7083
clean,G1,ocs_only,final,G1_yaw285_pitch-040,285.0,-40.0,316.788,31.7883,33.5806,0.000346,4.917319,75.0,0.0,0.0,42.7317
